Energy Consumption (kWh),Raw Materials Used (tons),CO2 Emissions (tons),CH4 Emissions (tons),N2O Emissions (tons),Particulate Matter (kg),Flow Rate (m³/s),Temperature (°C),Pressure (Pa),Gas Sensor Readings (ppm),Emission Factor,Carbon Intensity (kg CO2/ton of steel),CO2 Capture (tons),Carbon Credits (tons)
89855,588,1023.958709,24,4,39,6,1423,104353,829.077052,2.484174458,1335,92,766.1669674
125532,532,1779.537031,63,4,37,8,1429,104416,1894.890365,2.532813927,1220,50,1335.629625
96845,449,1416.815351,65,4,29,13,1416,89212,1340.730999,2.559544097,1729,53,1045.452281
70046,582,1322.64657,77,2,24,10,1441,102863,1041.105989,2.327946191,1561,134,980.1172561
137030,425,933.6938328,25,1,24,13,1480,103756,946.0026976,2.376160293,2494,74,678.9550662
56618,537,1269.754762,22,3,30,12,1507,103327,968.1226134,2.198016557,2105,133,941.8038094
122435,410,944.0317099,48,2,21,9,1539,86442,1094.358217,2.027913992,1418,123,671.225368
81322,695,1401.190619,38,1,26,12,1426,88989,1708.293981,1.81294362,1518,131,1047.952495
83797,501,1744.327967,29,4,32,6,1582,89902,2014.760542,1.977632588,1665,146,1327.462373
65128,410,1279.648094,26,1,15,12,1403,97086,1568.532384,2.583967475,1320,102,951.7184749
83179,511,1040.317571,64,4,22,5,1562,100805,1246.878712,2.445105464,1261,84,752.254057
117517,493,1707.480654,20,4,25,7,1592,85550,2044.648664,2.183228788,2320,74,1297.984523
84073,659,1008.968722,20,1,36,11,1475,95643,880.5472481,2.074872885,2205,52,726.1749776
128014,657,1560.897495,36,1,32,8,1556,95343,1351.088545,1.851475498,1962,100,1186.717996
141965,566,1493.657243,41,3,10,11,1471,95382,1724.743277,1.808109492,2098,99,1099.925794
87363,608,957.7053325,55,1,22,5,1599,104145,953.57986,2.40404846,2352,62,699.164266
61697,444,809.0010253,33,1,16,11,1475,98204,987.9166796,2.588458693,2469,84,591.2008203
65422,604,1217.822347,25,2,22,7,1563,95785,1459.717619,2.00306313,1209,138,880.2578778
88380,441,1296.740265,49,4,16,6,1433,99194,1551.665298,2.019629413,2016,104,964.3922119
145877,684,2311.569147,65,4,17,13,1435,102207,2110.601016,2.547739898,1776,67,1754.255318
110857,499,1371.786017,66,3,27,6,1582,86106,1119.996222,2.281649452,2207,100,1031.428813
117573,671,1761.591855,52,2,26,7,1403,101180,1918.324106,1.939048904,1958,79,1345.273484
125058,405,1042.274887,39,3,25,7,1410,101109,1011.307235,1.83654921,1548,89,775.8199097
71259,441,970.8206191,35,1,37,8,1458,103603,1181.460768,2.250860649,1618,79,693.6564953
127534,652,2057.339507,23,3,26,11,1402,96961,2421.346548,2.162045822,1364,107,1561.871606
122622,475,1226.229066,53,4,17,11,1411,101745,1489.150381,2.145675513,2402,137,923.9832531
51149,441,864.4510042,20,2,16,13,1512,94955,893.7845332,2.575411443,1253,139,592.5608033
72792,667,1183.032832,32,1,34,14,1472,97419,1198.546975,2.010302013,1518,114,886.4262654
66390,616,2138.151418,67,2,27,12,1548,87957,2509.210025,2.190392475,2269,146,1637.521135
84204,463,710.6801971,27,2,13,10,1549,92086,714.9052027,1.970675211,1629,121,477.5441577
86018,578,1946.056675,41,3,33,10,1545,99944,2335.296074,2.05743132,1576,61,1477.84534
143651,428,828.8676258,23,1,31,9,1405,100124,635.918998,2.4127147,2401,57,593.0941006
139583,674,1897.37677,53,2,11,6,1488,94612,1763.412001,1.957840395,1718,124,1425.901416
132614,615,1293.385006,79,2,25,10,1513,91337,1509.919411,2.341187586,2351,127,950.7080052
71471,453,1458.488233,64,3,35,10,1508,85463,1246.971431,1.903715552,2156,67,1105.790587
64263,479,1239.120619,56,2,27,9,1478,102762,1176.524561,1.952458197,1690,114,933.2964949
110309,593,1056.794499,76,4,32,10,1464,98484,797.9023564,1.818474648,2457,134,784.4355989
102451,599,1221.762331,42,4,34,9,1454,92507,1100.63566,2.30437167,1211,59,900.4098644
120379,412,881.9425046,39,1,17,8,1567,95432,801.9670679,2.59225639,1749,86,627.5540037
127969,621,2031.815577,72,1,23,7,1481,97281,2268.060668,2.325180273,2062,78,1530.452461
61559,592,1795.818288,43,3,27,5,1451,90549,1955.046792,2.538656981,1678,95,1342.65463
113728,639,2018.712586,46,2,28,8,1519,95626,1963.155023,2.221126325,2139,137,1525.970068
54952,669,1073.413427,32,3,33,13,1443,98288,1196.052606,2.344229137,2189,93,774.7307419
111726,697,1852.322394,24,3,13,11,1494,92635,1785.949014,2.540426372,1413,85,1403.857916
90610,498,1742.180223,35,4,31,11,1461,99099,1685.220318,1.868975212,1948,67,1338.744178
148329,619,1900.577153,79,2,37,11,1483,86795,2038.895829,2.277949678,2244,128,1455.461723
136467,503,875.9319275,57,4,23,8,1496,100886,973.5471376,2.26042318,2072,81,605.745542
52153,464,1325.943259,67,4,11,11,1473,97088,1555.930981,1.826521191,1667,69,983.7546075
144447,544,1626.912317,48,1,39,6,1556,100788,1831.417257,1.924959457,1942,83,1251.529854
58019,437,1104.953063,45,3,26,12,1546,102178,1199.048182,2.24187958,1644,122,805.9624505
135409,427,707.7551882,41,4,15,14,1555,88067,729.5106948,2.198140097,1919,90,477.2041506
147167,688,1079.72826,43,1,17,12,1521,96479,976.1329852,2.075062664,2086,147,808.7826077
87929,636,2146.893935,32,1,38,13,1522,97543,1890.430107,2.3581741,1410,84,1641.515148
67028,525,1057.889664,62,2,25,9,1546,98390,1239.450507,2.088185537,1863,106,760.311731
84620,484,1092.841147,40,2,30,14,1430,95629,1211.602518,2.415095009,2472,76,803.2729176
98474,636,1965.593032,20,4,10,12,1581,100889,2128.159247,2.447389838,1306,67,1516.474426
60623,645,1856.646363,23,1,35,6,1498,100664,1632.769534,2.315662496,1870,70,1435.317091
135504,665,2285.692381,22,1,27,14,1589,102108,2822.598773,2.023184772,1716,67,1766.553905
53809,648,1092.319603,69,1,12,14,1541,99231,863.6496065,2.442126481,1904,76,776.8556828
149615,691,2013.462851,42,3,38,12,1449,102616,2353.992927,2.001429756,1487,144,1517.770281
142907,604,1005.332454,35,1,38,14,1458,96274,859.9514337,2.042407615,2252,77,741.2659633
101046,627,940.7075326,64,3,37,13,1597,85539,890.0330107,2.287044382,2341,146,688.5660261
112496,639,1112.154229,32,2,27,10,1585,91999,1072.049638,2.351236507,1332,64,828.7233833
81739,472,1290.189201,58,4,34,10,1408,85108,1395.146899,2.097032277,1357,94,934.1513606
103452,558,1591.631109,50,2,19,8,1456,87071,1628.765742,2.273110132,2396,96,1183.304887
123324,611,1452.151324,43,4,11,12,1568,94888,1224.224545,1.998390891,1533,85,1108.721059
56977,535,851.7956594,66,1,28,11,1426,96229,651.6307011,2.435852154,2483,68,582.4365275
84838,682,1887.857009,77,4,39,13,1457,87419,2092.890908,2.593702524,2080,148,1417.285608
118192,563,941.1304798,34,4,39,5,1480,86188,943.4470574,2.358694378,2098,145,660.9043838
54134,536,955.9306277,24,2,34,14,1467,91540,889.8690555,2.055492165,2065,94,694.7445021
103420,570,1439.336281,68,4,20,12,1585,100983,1284.276074,2.079005925,1335,106,1100.469025
79431,551,1201.591345,41,1,28,12,1423,92594,1395.674973,1.824420368,1415,125,891.2730761
119020,564,1370.24243,41,3,33,13,1479,92240,1572.717171,2.317562576,1663,78,1033.193944
99565,696,1928.02705,30,1,33,11,1461,88694,2242.343971,2.280016929,2447,147,1449.42164
106993,503,915.4670784,43,4,36,13,1480,96788,786.8919921,2.563670899,2241,65,681.3736627
108035,621,2040.713731,64,2,39,14,1594,101454,2399.838447,2.121707628,2427,71,1572.570985
97312,681,1783.511848,29,1,12,12,1500,93683,2216.495008,2.546339279,1333,121,1340.809478
88916,528,815.330499,66,4,19,13,1516,101857,855.7516045,2.40819829,1546,104,589.2643992
142810,619,1706.524618,53,2,25,13,1402,97273,1320.142737,2.030402495,1307,61,1269.219694
70693,572,1387.876698,30,3,39,5,1450,101162,1528.236394,1.813146298,1622,147,1041.301358
88559,495,1437.12272,76,2,39,7,1504,97311,1464.504852,2.381328927,1214,65,1065.698176
132839,451,1383.698328,62,4,37,10,1498,93660,1530.403081,2.197078191,1703,104,1030.958662
100058,493,1665.201025,48,2,35,11,1466,102844,1405.625659,2.569484798,2052,96,1234.16082
135130,463,1618.968205,41,4,12,8,1479,91525,1704.610676,1.817684119,1373,122,1240.174564
134639,420,1091.678275,52,2,33,14,1584,102823,1113.072081,2.217523854,1310,76,817.3426196
61858,505,1324.623437,76,2,28,6,1547,86028,1392.504268,2.431058501,1316,148,965.6987493
130538,599,925.3894107,27,2,29,8,1444,99725,1030.766967,2.431818158,2264,60,690.3115285
120431,680,2196.631844,77,4,30,10,1533,104281,2245.19583,2.337647579,2229,132,1695.305475
93324,681,1060.613907,68,2,16,8,1560,85722,966.1187474,2.115497982,1475,144,761.4911258
99944,499,1379.899477,51,4,26,14,1570,100849,1248.121706,1.853794159,2291,64,1037.919582
140687,426,722.9875859,59,1,17,6,1577,104784,793.4982011,2.041407259,1815,102,491.3900687
125455,644,1334.160122,64,3,12,13,1554,104695,1443.462496,2.320921909,1326,140,982.3280977
94187,462,822.6645071,42,1,16,5,1429,104258,790.5817039,2.41684713,2348,82,571.1316057
137463,437,775.5826078,24,3,36,14,1498,103435,718.7863166,2.453904154,2036,120,570.4660862
78147,526,867.4802334,50,4,19,11,1545,94929,919.5844941,2.419264992,1457,136,643.9841867
127914,470,1003.809063,48,1,36,13,1557,95816,909.5316731,2.059033407,1550,149,735.0472505
137081,533,1251.112333,25,3,28,7,1542,91690,1540.910348,2.35527122,2011,71,921.8898665
128593,652,1583.673043,71,3,34,10,1495,93151,1660.06589,2.575263004,1508,114,1204.938435
51360,412,980.3194245,44,1,24,13,1498,91699,1025.385996,1.90920129,1923,107,728.2555396
52048,573,1459.651071,44,1,35,13,1589,94478,1194.237876,2.385089106,2472,76,1075.720857
89020,489,1574.371617,50,4,24,8,1420,99997,1660.684912,2.127984818,2266,124,1190.497293
93935,688,1901.352143,77,3,14,12,1539,86888,1706.392368,1.979994919,1345,61,1428.081715
72482,606,929.9502332,33,4,12,12,1576,93593,907.5521086,2.056034029,1398,109,685.9601866
141199,461,850.9620005,36,4,12,11,1400,103916,867.2151153,1.933177614,1380,134,618.7696004
82973,438,962.6800442,35,2,38,10,1582,93544,952.0672705,2.452273898,1391,121,682.1440354
65185,459,1559.722125,47,4,13,7,1424,102056,1801.005874,2.109969156,1330,126,1178.7777
69699,504,834.7040326,28,3,24,8,1574,96076,667.5392454,2.55009548,1966,82,593.7632261
105885,638,1863.112179,70,2,25,13,1438,104537,1553.210367,2.573108844,1363,115,1436.489743
91582,526,823.8139746,79,4,14,14,1426,101648,682.5257695,2.572593883,1533,58,562.0511797
68061,482,1072.485831,21,4,30,11,1492,86065,1242.385482,1.924569124,2136,126,758.9886647
127015,619,1881.944169,23,3,17,12,1449,98510,1522.703877,2.077108846,2374,75,1431.555336
94597,504,1102.680771,39,2,19,10,1582,96646,1362.606023,2.048307887,1960,94,821.1446169
60892,473,1116.546829,60,1,31,5,1555,101590,1378.469337,2.538142918,1313,104,818.237463
73931,534,1767.865236,55,1,30,13,1456,104885,2202.597935,1.869180174,2171,101,1343.292189
74654,461,752.5079022,56,2,11,7,1481,90862,932.992844,2.270892334,2027,58,552.0063218
138478,400,1022.12986,25,2,23,7,1415,91215,842.7561522,2.188297987,1560,128,760.7038881
108820,478,1067.123106,71,2,14,13,1583,93599,1151.114953,2.581015632,1388,56,768.6984848
103886,464,1590.417231,20,2,16,8,1434,94851,1510.65013,2.5706397,1429,106,1174.333785
122470,582,1796.854961,64,1,20,12,1555,87756,2005.131361,2.139198881,1949,106,1385.483969
145269,465,811.031403,69,4,12,8,1445,93470,772.8796504,2.153099227,1973,86,577.8251224
135148,607,2036.375445,22,3,39,6,1466,100798,1917.490445,2.107627919,1494,122,1530.100356
147391,453,870.8592475,71,1,21,9,1415,86889,1046.751534,2.431337713,1716,127,607.687398
124842,620,1035.173878,56,3,23,7,1478,93242,1032.351328,1.880144878,1273,79,758.1391024
115324,635,1640.323465,64,1,32,8,1473,100921,1836.963959,1.892917521,2253,100,1242.258772
132080,499,1483.658307,61,2,38,7,1516,93515,1594.871218,2.363754232,1535,96,1106.926645
115027,502,1471.915093,77,1,10,5,1448,97252,1587.981832,1.81334941,2490,133,1127.532074
51425,581,1492.073152,22,1,38,8,1595,95614,1379.509387,2.336823813,1842,103,1103.658522
51733,507,1260.135799,62,2,31,13,1549,98161,1104.161445,1.902956824,1214,72,932.1086392
95375,411,1413.465084,52,4,25,11,1417,86804,1685.862086,2.428948463,2236,128,1079.772067
114411,485,1523.442077,78,2,24,10,1421,92845,1161.31218,2.391710759,1774,107,1140.753661
60603,687,1990.431412,78,4,10,14,1505,102828,1664.921819,1.945808239,2290,105,1501.34513
62152,613,1158.829254,34,1,32,13,1518,100273,946.0608098,2.405546166,1624,80,832.0634035
65801,443,1390.816832,75,1,31,8,1415,97663,1703.32442,2.432184465,2313,117,1062.653466
134442,477,1430.790829,75,3,22,10,1583,95348,1076.688966,2.540449692,1594,138,1053.632663
106318,454,1581.760153,23,3,35,7,1402,86778,1192.664792,2.379555729,1829,111,1208.408122
144973,671,1184.979435,34,1,36,7,1522,87538,1023.068726,2.494080936,1989,132,863.9835479
66985,470,1377.377672,26,3,24,14,1580,92803,1225.237665,2.309983791,1877,109,1007.902138
142471,467,1614.963702,66,4,26,14,1434,96486,1663.271023,2.300413095,1723,86,1207.970962
71068,579,1404.182726,23,2,18,12,1504,95788,1728.007816,2.340275177,2017,83,1067.34618
63531,573,1699.988368,22,1,14,9,1502,90336,1670.274695,2.125081126,2496,50,1287.990695
84288,568,1960.021059,42,1,36,12,1548,100972,1753.022752,1.982859014,2455,90,1496.016847
141017,660,1712.68006,33,3,32,13,1592,96860,1984.140121,2.130651756,1372,144,1278.144048
141762,524,1518.595591,25,1,21,6,1456,91120,1431.870208,2.274712175,1906,93,1119.876473
116653,530,816.2898986,52,1,26,11,1446,90529,670.0706836,2.352004272,2306,84,565.0319189
148197,633,1607.396024,28,4,20,6,1561,92357,1844.14875,2.165362898,2325,76,1217.916819
90068,553,1112.415249,31,4,20,11,1447,94154,835.6543382,2.064088346,1304,70,825.9321993
62459,524,923.5443852,69,2,33,7,1566,86329,787.3746214,1.99751285,2016,121,681.8355081
136641,499,1455.680889,54,1,17,12,1486,100208,1554.036249,1.946559205,2266,131,1082.544711
135000,452,713.336898,72,3,24,8,1519,96716,571.5477778,2.181095939,2462,72,486.6695184
82554,527,1744.22787,50,2,34,13,1557,89202,1531.273566,2.365112683,1474,90,1306.382296
120313,413,1047.181043,70,3,11,8,1577,90788,991.3162141,2.46387854,2047,149,775.7448344
126968,404,1129.769933,22,1,31,6,1496,102632,1071.258392,2.076249587,1296,142,804.8159465
64271,649,1302.458369,75,3,19,8,1543,98697,1610.361465,2.288931414,1214,129,961.9666954
53801,426,794.2284519,65,3,30,9,1493,101443,863.9401453,2.182166418,1428,99,579.3827615
122593,524,1041.453795,55,2,31,12,1402,88213,800.3683947,2.573009741,1731,123,764.1630359
76511,428,840.8428003,32,1,23,7,1460,85117,723.6924789,2.5059143,2031,130,585.6742402
123046,402,1298.059309,32,2,14,13,1401,91823,1373.626507,2.50581876,1631,71,981.4474473
123635,627,1927.823609,77,1,36,13,1425,85285,2133.544393,2.263360872,2135,89,1457.258888
130729,536,1718.133565,53,4,26,14,1417,93210,1615.55777,2.149466072,2037,51,1311.506852
105233,656,1948.152121,40,2,27,7,1465,102389,2295.480083,2.321485694,2107,91,1479.521697
70011,639,1780.957362,53,1,28,12,1439,91745,2175.820534,1.927721953,1839,79,1366.76589
112963,678,1732.798079,61,4,16,10,1530,90689,1831.621557,2.506378191,1823,93,1324.238463
98900,559,1135.308682,62,4,35,10,1416,90109,1170.724441,2.016986211,1882,132,847.2469455
70764,405,1178.843996,47,4,34,6,1551,92207,1326.674247,2.461519272,2206,59,892.0751966
101694,542,961.0574953,75,2,27,12,1401,96528,1096.587644,2.038800831,1457,133,681.8459962
119986,580,1462.831391,66,4,21,11,1469,93312,1254.69606,2.217615638,1563,112,1100.265112
130085,429,811.0457514,54,1,24,6,1567,95861,804.3829494,2.417821063,2357,73,570.8366011
56960,652,1636.206134,33,2,38,8,1553,91507,1593.200632,2.114991126,2316,55,1239.964907
66583,439,916.5507085,37,3,23,9,1584,99540,1118.864057,2.08640302,1529,94,634.2405668
122532,586,941.6781727,38,4,19,13,1448,100181,758.8824029,2.510297763,1544,67,695.3425382
134103,626,1569.643684,38,2,26,14,1456,104854,1917.688996,1.855127194,1875,65,1191.714947
64201,619,1153.605798,52,3,10,6,1455,87593,1195.478543,2.473227426,1610,89,840.8846387
120579,442,805.4610488,70,2,13,11,1597,90949,720.1034994,2.542558762,1761,65,588.368839
110019,543,1231.921365,54,4,18,9,1475,91473,1459.422418,2.250528765,1988,128,933.5370919
70420,677,1505.359812,39,4,13,6,1420,99996,1166.973656,2.356776473,1285,119,1132.287849
90602,573,1853.033714,48,3,28,14,1415,90336,1685.278743,2.489158236,1245,146,1411.426971
102645,646,1698.511034,27,1,35,7,1405,97964,1912.979146,2.148422301,2177,62,1270.808827
103124,572,1835.625138,44,4,33,9,1433,87579,2136.384734,2.503030336,1544,117,1406.50011
99031,440,789.2153756,36,3,34,14,1458,94324,658.0074857,2.097809075,1638,145,573.3723005
62629,449,994.3646225,20,4,14,5,1466,101582,1214.004553,2.045177133,1447,99,712.491698
107731,579,1511.571697,57,1,27,11,1440,85401,1174.28149,2.586560433,1252,78,1148.257358
78675,558,1007.890925,68,3,24,5,1546,97471,974.4062024,1.824918397,2336,107,723.3127404
51662,436,765.6657618,79,1,29,10,1556,85016,611.5554034,2.055648638,2189,56,518.5326095
130270,426,1202.514162,72,4,35,10,1431,104398,960.6270851,2.16684005,2194,146,880.0113293
57589,655,1839.022502,49,3,17,5,1409,99491,2219.606943,2.048707419,1438,54,1372.218001
99364,677,1332.550831,47,2,11,11,1591,86044,1601.702808,2.025730313,1213,89,982.0406649
54655,648,1266.352128,52,1,34,12,1518,90230,1339.330958,2.096544582,1992,53,936.0817023
124285,580,1734.717104,32,4,22,7,1492,94267,2139.156616,2.118448799,1964,56,1299.773683
60797,416,721.3338824,43,4,36,14,1476,92440,718.1070974,1.857283257,1210,129,525.0671059
147466,524,1753.580145,63,1,22,5,1419,102189,2001.585047,2.420193576,1355,86,1306.864116
56645,611,2069.748473,56,3,39,6,1555,97672,1652.972925,1.934597475,1652,124,1594.798778
127431,636,2061.902235,41,2,37,5,1426,100264,1954.288971,1.832817238,1938,108,1557.521788
84762,698,1341.105509,71,4,23,13,1552,94054,1351.225441,2.272303327,1251,99,1010.884408
97634,599,918.6284962,32,1,24,8,1523,96351,1046.386561,2.33487491,2402,118,682.902797
71432,580,1956.561377,59,1,38,11,1428,94646,1794.637724,2.408223331,2128,78,1498.249101
97890,529,1157.422193,31,2,30,9,1515,87628,1435.398166,1.870227455,2186,104,829.9377547
132394,520,1102.826676,76,2,21,13,1542,94385,1232.315105,1.93737999,2075,138,807.2613405
109111,586,1185.686124,60,4,32,13,1572,95345,1205.23092,1.945853928,1412,116,889.5488992
123769,626,1245.159289,68,2,14,10,1444,103277,1139.79698,2.274912221,1256,145,943.1274309
93611,561,1665.668792,65,1,12,9,1429,101705,1783.971799,2.511777131,2184,79,1246.535034
147540,511,1694.367288,26,3,27,14,1437,103747,1840.983463,2.36514164,2181,69,1294.493831
76671,533,1637.436086,55,3,12,5,1587,89203,1784.135639,2.051765941,1210,143,1244.948869
86760,585,1666.20632,48,1,23,8,1431,103212,1738.019178,2.482528148,1229,116,1266.965056
143977,574,1191.345682,48,1,11,9,1449,104964,1132.066818,2.335834887,1920,110,864.0765457
78233,660,1711.991787,45,1,27,13,1470,103972,1983.047299,2.350757636,1222,93,1289.59343
87591,668,1318.588143,46,4,22,6,1562,96233,1159.219545,2.565888112,2018,105,979.8705141
117804,681,1173.372676,43,1,11,6,1475,91718,1246.935347,2.560291713,1937,128,887.6981407
141756,623,1084.385031,50,2,21,7,1486,102934,1069.025689,2.108538152,1540,109,789.5080249
100091,651,1762.607375,26,1,36,7,1404,85237,2108.816709,2.308667997,1716,90,1331.0859
54438,463,730.132164,36,1,11,11,1506,94224,763.1906835,1.961616237,2017,127,487.1057312
134905,523,1802.524203,68,4,17,5,1518,95575,2123.076922,2.129529803,1455,89,1346.019362
95896,469,1637.247543,52,1,38,6,1430,85120,2008.343083,2.018730385,2395,99,1249.798034
142139,637,1145.867057,53,2,14,5,1496,96272,932.1766762,2.09389196,1726,59,830.6936453
61319,474,1116.082684,77,2,38,13,1580,101567,1146.882352,2.340325091,2119,66,809.8661475
130258,409,1241.786183,37,2,34,14,1400,96923,1480.194097,1.968196142,1411,64,937.4289465
56028,667,2274.559147,60,1,20,13,1485,98176,2697.710964,1.944263183,1581,142,1731.647318
